,tournament,neutral,home_rank,home_weighted_points,home_team,away_rank,away_weighted_points,away_team,won,rank_diff,point_diff
Bermuda,FIFA World Cup qualification,False,85.5,230.70333333333338,Canada,181.0,29.75,Bermuda,1,-95.5,200.95333333333338
Bermuda,FIFA World Cup qualification,False,165.83333333333334,0.0,Guyana,181.0,29.75,Bermuda,1,-15.166666666666657,-29.75
Bermuda,FIFA World Cup qualification,False,96.33333333333333,79.475,Haiti,181.0,29.75,Bermuda,1,-84.66666666666667,49.724999999999994
Bermuda,FIFA World Cup qualification,False,51.333333333333336,367.03999999999996,Jamaica,181.0,29.75,Bermuda,1,-129.66666666666666,337.28999999999996
Bermuda,FIFA World Cup qualification,False,24.5,488.3666666666666,USA,181.0,29.75,Bermuda,1,-156.5,458.6166666666666
Bhutan,FIFA World Cup qualification,False,149.16666666666666,74.63,Maldives,185.83333333333334,0.0,Bhutan,1,-36.666666666666686,74.63
Bhutan,FIFA World Cup qualification,False,101.16666666666667,135.38333333333333,Qatar,185.83333333333334,0.0,Bhutan,1,-84.66666666666667,135.38333333333333
Bolivia,FIFA World Cup qualification,False,4.5,462.20166666666665,Argentina,52.666666666666664,406.9783333333333,Bolivia,1,-48.166666666666664,55.22333333333336
Bolivia,FIFA World Cup qualification,False,4.5,462.20166666666665,Argentina,52.666666666666664,406.9783333333333,Bolivia,1,-48.166666666666664,55.22333333333336
Bolivia,FIFA World Cup qualification,False,4.5,462.20166666666665,Argentina,52.666666666666664,406.9783333333333,Bolivia,1,-48.166666666666664,55.22333333333336
Bolivia,FIFA World Cup qualification,False,4.5,462.20166666666665,Argentina,52.666666666666664,406.9783333333333,Bolivia,1,-48.166666666666664,55.22333333333336
Bolivia,FIFA World Cup qualification,False,4.5,462.20166666666665,Argentina,52.666666666666664,406.9783333333333,Bolivia,1,-48.166666666666664,55.22333333333336
Bolivia,FIFA World Cup qualification,False,4.5,462.20166666666665,Argentina,52.666666666666664,406.9783333333333,Bolivia,1,-48.166666666666664,55.22333333333336
Bolivia,FIFA World Cup qualification,False,2.0,638.3583333333332,Brazil,52.666666666666664,406.9783333333333,Bolivia,1,-50.666666666666664,231.37999999999994
Bolivia,FIFA World Cup qualification,False,2.0,638.3583333333332,Brazil,52.666666666666664,406.9783333333333,Bolivia,1,-50.666666666666664,231.37999999999994
Bolivia,FIFA World Cup qualification,False,2.0,638.3583333333332,Brazil,52.666666666666664,406.9783333333333,Bolivia,1,-50.666666666666664,231.37999999999994
Bolivia,FIFA World Cup qualification,False,2.0,638.3583333333332,Brazil,52.666666666666664,406.9783333333333,Bolivia,1,-50.666666666666664,231.37999999999994
Bolivia,FIFA World Cup qualification,False,2.0,638.3583333333332,Brazil,52.666666666666664,406.9783333333333,Bolivia,1,-50.666666666666664,231.37999999999994
Bolivia,FIFA World Cup qualification,False,9.5,442.0466666666666,Chile,52.666666666666664,406.9783333333333,Bolivia,1,-43.166666666666664,35.06833333333333
Bolivia,FIFA World Cup qualification,False,9.5,442.0466666666666,Chile,52.666666666666664,406.9783333333333,Bolivia,1,-43.166666666666664,35.06833333333333
Bolivia,FIFA World Cup qualification,False,9.5,442.0466666666666,Chile,52.666666666666664,406.9783333333333,Bolivia,1,-43.166666666666664,35.06833333333333
Bolivia,FIFA World Cup qualification,False,14.5,367.13333333333327,Colombia,52.666666666666664,406.9783333333333,Bolivia,1,-38.166666666666664,-39.84500000000003
Bolivia,FIFA World Cup qualification,False,14.5,367.13333333333327,Colombia,52.666666666666664,406.9783333333333,Bolivia,1,-38.166666666666664,-39.84500000000003
Bolivia,FIFA World Cup qualification,False,14.5,367.13333333333327,Colombia,52.666666666666664,406.9783333333333,Bolivia,1,-38.166666666666664,-39.84500000000003
Bolivia,FIFA World Cup qualification,False,14.5,367.13333333333327,Colombia,52.666666666666664,406.9783333333333,Bolivia,1,-38.166666666666664,-39.84500000000003
Bolivia,FIFA World Cup qualification,False,64.5,58.74999999999999,Ecuador,52.666666666666664,406.9783333333333,Bolivia,1,11.833333333333336,-348.2283333333333
Bolivia,FIFA World Cup qualification,False,64.5,58.74999999999999,Ecuador,52.666666666666664,406.9783333333333,Bolivia,1,11.833333333333336,-348.2283333333333
Bolivia,FIFA World Cup qualification,False,64.5,58.74999999999999,Ecuador,52.666666666666664,406.9783333333333,Bolivia,1,11.833333333333336,-348.2283333333333
Bolivia,FIFA World Cup qualification,False,50.5,193.13,Hungary,52.666666666666664,406.9783333333333,Bolivia,1,-2.1666666666666643,-213.8483333333333
Bolivia,FIFA World Cup qualification,False,31.166666666666668,421.83,Paraguay,52.666666666666664,406.9783333333333,Bolivia,1,-21.499999999999996,14.851666666666688
Bolivia,FIFA World Cup qualification,False,31.166666666666668,421.83,Paraguay,52.666666666666664,406.9783333333333,Bolivia,1,-21.499999999999996,14.851666666666688
Bolivia,FIFA World Cup qualification,False,31.166666666666668,421.83,Paraguay,52.666666666666664,406.9783333333333,Bolivia,1,-21.499999999999996,14.851666666666688
Bolivia,FIFA World Cup qualification,False,31.166666666666668,421.83,Paraguay,52.666666666666664,406.9783333333333,Bolivia,1,-21.499999999999996,14.851666666666688
Bolivia,FIFA World Cup qualification,False,31.166666666666668,421.83,Paraguay,52.666666666666664,406.9783333333333,Bolivia,1,-21.499999999999996,14.851666666666688
Bolivia,FIFA World Cup qualification,False,31.166666666666668,421.83,Paraguay,52.666666666666664,406.9783333333333,Bolivia,1,-21.499999999999996,14.851666666666688
Bolivia,FIFA World Cup qualification,False,31.166666666666668,421.83,Paraguay,52.666666666666664,406.9783333333333,Bolivia,1,-21.499999999999996,14.851666666666688
Bolivia,FIFA World Cup qualification,False,11.0,616.1850000000001,Peru,52.666666666666664,406.9783333333333,Bolivia,1,-41.666666666666664,209.20666666666676
Bolivia,FIFA World Cup qualification,False,11.0,616.1850000000001,Peru,52.666666666666664,406.9783333333333,Bolivia,1,-41.666666666666664,209.20666666666676
Bolivia,FIFA World Cup qualification,False,19.0,395.4550000000001,Uruguay,52.666666666666664,406.9783333333333,Bolivia,1,-33.666666666666664,-11.523333333333198
Bolivia,FIFA World Cup qualification,False,19.0,395.4550000000001,Uruguay,52.666666666666664,406.9783333333333,Bolivia,1,-33.666666666666664,-11.523333333333198
Bolivia,FIFA World Cup qualification,False,19.0,395.4550000000001,Uruguay,52.666666666666664,406.9783333333333,Bolivia,1,-33.666666666666664,-11.523333333333198
Bolivia,FIFA World Cup qualification,False,19.0,395.4550000000001,Uruguay,52.666666666666664,406.9783333333333,Bolivia,1,-33.666666666666664,-11.523333333333198
Bolivia,FIFA World Cup qualification,False,19.0,395.4550000000001,Uruguay,52.666666666666664,406.9783333333333,Bolivia,1,-33.666666666666664,-11.523333333333198
Bolivia,FIFA World Cup qualification,False,43.166666666666664,410.935,Venezuela,52.666666666666664,406.9783333333333,Bolivia,1,-9.5,3.956666666666706
Botswana,FIFA World Cup qualification,False,141.83333333333334,55.501666666666665,Ethiopia,146.0,43.41166666666667,Botswana,1,-4.166666666666657,12.089999999999996
Botswana,FIFA World Cup qualification,False,68.83333333333333,229.67499999999998,Guinea,146.0,43.41166666666667,Botswana,1,-77.16666666666667,186.26333333333332
Botswana,FIFA World Cup qualification,False,108.66666666666667,99.60833333333335,Kenya,146.0,43.41166666666667,Botswana,1,-37.33333333333333,56.19666666666668
Botswana,FIFA World Cup qualification,False,109.5,155.11166666666668,Madagascar,146.0,43.41166666666667,Botswana,1,-36.5,111.70000000000002
Botswana,FIFA World Cup qualification,False,41.333333333333336,380.00333333333333,Morocco,146.0,43.41166666666667,Botswana,1,-104.66666666666666,336.59166666666664
Botswana,FIFA World Cup qualification,False,107.83333333333333,183.29333333333332,Niger,146.0,43.41166666666667,Botswana,1,-38.16666666666667,139.88166666666666
Botswana,FIFA World Cup qualification,False,74.83333333333333,190.57333333333335,South Africa,146.0,43.41166666666667,Botswana,1,-71.16666666666667,147.1616666666667
Botswana,FIFA World Cup qualification,False,19.666666666666668,580.4266666666666,Tunisia,146.0,43.41166666666667,Botswana,1,-126.33333333333333,537.015
Botswana,FIFA World Cup qualification,False,76.16666666666667,240.4316666666667,Zambia,146.0,43.41166666666667,Botswana,1,-69.83333333333333,197.02000000000004
Brazil,FIFA World Cup qualification,False,4.5,462.20166666666665,Argentina,2.0,638.3583333333332,Brazil,1,2.5,-176.15666666666658
Brazil,FIFA World Cup qualification,False,4.5,462.20166666666665,Argentina,2.0,638.3583333333332,Brazil,1,2.5,-176.15666666666658
Brazil,FIFA World Cup qualification,False,52.666666666666664,406.9783333333333,Bolivia,2.0,638.3583333333332,Brazil,1,50.666666666666664,-231.37999999999994
Brazil,FIFA World Cup qualification,False,52.666666666666664,406.9783333333333,Bolivia,2.0,638.3583333333332,Brazil,1,50.666666666666664,-231.37999999999994
Brazil,FIFA World Cup qualification,False,9.5,442.0466666666666,Chile,2.0,638.3583333333332,Brazil,1,7.5,-196.3116666666666
Brazil,FIFA World Cup qualification,False,64.5,58.74999999999999,Ecuador,2.0,638.3583333333332,Brazil,1,62.5,-579.6083333333332
Brazil,FIFA World Cup,True,16.833333333333332,440.00500000000005,Italy,2.0,638.3583333333332,Brazil,1,14.833333333333332,-198.35333333333318
Brazil,FIFA World Cup,True,19.666666666666668,527.0783333333334,Netherlands,2.0,638.3583333333332,Brazil,1,17.666666666666668,-111.27999999999986
Bulgaria,FIFA World Cup,True,4.5,462.20166666666665,Argentina,46.333333333333336,370.25999999999993,Bulgaria,1,-41.833333333333336,91.94166666666672
Bulgaria,FIFA World Cup qualification,False,27.333333333333332,430.10999999999996,Austria,46.333333333333336,370.25999999999993,Bulgaria,1,-19.000000000000004,59.85000000000002
Bulgaria,FIFA World Cup qualification,False,27.333333333333332,430.10999999999996,Austria,46.333333333333336,370.25999999999993,Bulgaria,1,-19.000000000000004,59.85000000000002
Bulgaria,FIFA World Cup qualification,False,85.83333333333333,160.80666666666664,Belarus,46.333333333333336,370.25999999999993,Bulgaria,1,39.49999999999999,-209.4533333333333
Bulgaria,FIFA World Cup qualification,False,4.0,646.1566666666666,Belgium,46.333333333333336,370.25999999999993,Bulgaria,1,-42.333333333333336,275.8966666666667
Bulgaria,FIFA World Cup qualification,False,45.5,306.84833333333336,Czech Republic,46.333333333333336,370.25999999999993,Bulgaria,1,-0.8333333333333357,-63.41166666666658
Bulgaria,FIFA World Cup qualification,False,8.0,521.5266666666665,France,46.333333333333336,370.25999999999993,Bulgaria,1,-38.333333333333336,151.2666666666666
Bulgaria,FIFA World Cup qualification,False,8.0,521.5266666666665,France,46.333333333333336,370.25999999999993,Bulgaria,1,-38.333333333333336,151.2666666666666
Bulgaria,FIFA World Cup qualification,False,1.0,822.7366666666667,Germany,46.333333333333336,370.25999999999993,Bulgaria,1,-45.333333333333336,452.47666666666674
Bulgaria,FIFA World Cup qualification,False,50.5,193.13,Hungary,46.333333333333336,370.25999999999993,Bulgaria,1,4.166666666666664,-177.12999999999994
Bulgaria,FIFA World Cup qualification,False,16.833333333333332,440.00500000000005,Italy,46.333333333333336,370.25999999999993,Bulgaria,1,-29.500000000000004,69.74500000000012
Bulgaria,FIFA World Cup qualification,False,16.833333333333332,440.00500000000005,Italy,46.333333333333336,370.25999999999993,Bulgaria,1,-29.500000000000004,69.74500000000012
Bulgaria,FIFA World Cup qualification,False,19.666666666666668,527.0783333333334,Netherlands,46.333333333333336,370.25999999999993,Bulgaria,1,-26.666666666666668,156.81833333333344
Bulgaria,FIFA World Cup,True,49.5,280.28333333333336,Nigeria,46.333333333333336,370.25999999999993,Bulgaria,1,3.1666666666666643,-89.97666666666657
Bulgaria,FIFA World Cup qualification,False,8.0,569.9300000000001,Poland,46.333333333333336,370.25999999999993,Bulgaria,1,-38.333333333333336,199.67000000000013
Bulgaria,FIFA World Cup qualification,False,34.333333333333336,384.19,Romania,46.333333333333336,370.25999999999993,Bulgaria,1,-12.0,13.930000000000064
Bulgaria,FIFA World Cup,True,7.333333333333333,608.915,Spain,46.333333333333336,370.25999999999993,Bulgaria,1,-39.0,238.65500000000003
Bulgaria,FIFA World Cup qualification,False,21.0,578.8333333333334,Sweden,46.333333333333336,370.25999999999993,Bulgaria,1,-25.333333333333336,208.57333333333344
Bulgaria,FIFA World Cup qualification,False,21.0,578.8333333333334,Sweden,46.333333333333336,370.25999999999993,Bulgaria,1,-25.333333333333336,208.57333333333344
Burkina Faso,FIFA World Cup qualification,False,141.83333333333334,55.501666666666665,Ethiopia,52.666666666666664,252.12166666666664,Burkina Faso,1,89.16666666666669,-196.61999999999998
Burkina Faso,FIFA World Cup qualification,False,91.66666666666667,173.07000000000002,Gabon,52.666666666666664,252.12166666666664,Burkina Faso,1,39.00000000000001,-79.05166666666662
Burkina Faso,FIFA World Cup qualification,False,51.0,263.55833333333334,Ghana,52.666666666666664,252.12166666666664,Burkina Faso,1,-1.6666666666666643,11.436666666666696
Burkina Faso,FIFA World Cup qualification,False,68.83333333333333,229.67499999999998,Guinea,52.666666666666664,252.12166666666664,Burkina Faso,1,16.166666666666664,-22.44666666666666
Burkina Faso,FIFA World Cup qualification,False,108.66666666666667,99.60833333333335,Kenya,52.666666666666664,252.12166666666664,Burkina Faso,1,56.00000000000001,-152.5133333333333
Burkina Faso,FIFA World Cup qualification,False,98.0,175.64666666666665,Libya,52.666666666666664,252.12166666666664,Burkina Faso,1,45.333333333333336,-76.475
Burkina Faso,FIFA World Cup qualification,False,49.5,280.28333333333336,Nigeria,52.666666666666664,252.12166666666664,Burkina Faso,1,-3.1666666666666643,28.16166666666672
Burkina Faso,FIFA World Cup qualification,False,74.83333333333333,190.57333333333335,South Africa,52.666666666666664,252.12166666666664,Burkina Faso,1,22.166666666666664,-61.54833333333329
Burkina Faso,FIFA World Cup qualification,False,74.83333333333333,190.57333333333335,South Africa,52.666666666666664,252.12166666666664,Burkina Faso,1,22.166666666666664,-61.54833333333329
Burkina Faso,FIFA World Cup qualification,False,74.83333333333333,190.57333333333335,South Africa,52.666666666666664,252.12166666666664,Burkina Faso,1,22.166666666666664,-61.54833333333329
Burundi,FIFA World Cup qualification,False,61.5,212.29999999999998,Algeria,144.5,82.33833333333332,Burundi,1,-83.0,129.96166666666664
Burundi,FIFA World Cup qualification,False,52.666666666666664,252.12166666666664,Burkina Faso,144.5,82.33833333333332,Burundi,1,-91.83333333333334,169.7833333333333
Burundi,FIFA World Cup qualification,False,51.0,263.55833333333334,Ghana,144.5,82.33833333333332,Burundi,1,-93.5,181.22000000000003
Burundi,FIFA World Cup qualification,False,19.666666666666668,580.4266666666666,Tunisia,144.5,82.33833333333332,Burundi,1,-124.83333333333333,498.0883333333333
Cambodia,FIFA World Cup qualification,False,162.0,62.38999999999999,Indonesia,169.83333333333334,42.69,Cambodia,1,-7.833333333333343,19.699999999999996
Cambodia,FIFA World Cup qualification,False,162.0,62.38999999999999,Indonesia,169.83333333333334,42.69,Cambodia,1,-7.833333333333343,19.699999999999996
Cambodia,FIFA World Cup qualification,False,57.833333333333336,220.96666666666667,Japan,169.83333333333334,42.69,Cambodia,1,-112.0,178.27666666666667
Cambodia,FIFA World Cup qualification,False,180.83333333333334,21.25,Laos,169.83333333333334,42.69,Cambodia,1,11.0,-21.439999999999998
Cambodia,FIFA World Cup qualification,True,75.0,232.32833333333335,Syria,169.83333333333334,42.69,Cambodia,1,-94.83333333333334,189.63833333333335
Cambodia,FIFA World Cup qualification,False,121.33333333333333,157.96,Turkmenistan,169.83333333333334,42.69,Cambodia,1,-48.500000000000014,115.27000000000001
Cambodia,FIFA World Cup qualification,False,82.0,129.1316666666667,Uzbekistan,169.83333333333334,42.69,Cambodia,1,-87.83333333333334,86.44166666666669
Cameroon,FIFA World Cup qualification,False,139.5,115.98,Angola,49.5,256.27833333333336,Cameroon,1,90.0,-140.29833333333335
Cameroon,FIFA World Cup,True,2.0,638.3583333333332,Brazil,49.5,256.27833333333336,Cameroon,1,-47.5,382.07999999999987
